corp_code,corp_name,corp_eng_name,induty_code,modify_date,recent_audit_rcept_dt,recent_audit_report,recent_audit_rcept_no,revenue_raw
00140195,교세라커넥터프로덕츠코리아,KYOCERA Connector Products Korea Co. Ltd.,2629,20220523,20250602,감사보고서 (2025.03),20250602001028,
01526587,헤드코메탈스코리아,Hadco Metals Korea LLC,24290,20220520,20260414,감사보고서 (2025.12),20260414001799,
01289570,우리엠오토모티브,"Woory M Automotive Co., Ltd.",30399,20220623,,,,
01632860,화성금속공업,"HWASUNG METAL CO.,LTD",24211,20220513,20260407,감사보고서 (2025.12),20260407001694,
01634424,만보중공업,"Manbo Heavy Industries Co., Ltd.",25113,20220422,20260331,감사보고서 (2025.12),20260331000361,
01654242,에이치아이피일렉트로닉스,"HIP ELECTRONICS CO.,LTD",26221,20220712,20240412,감사보고서 (2023.12),20240412001236,
00640923,세광정밀,sekwang jungmil,3011,20220824,20250403,감사보고서 (2024.12),20250403002028,
01222557,세진공업,"SEJIN INDUSTRY CO.,LTD.",29172,20220519,20260403,감사보고서 (2025.12),20260403000756,
00623403,옥동공업,"ockdong industrial co.,ltd",24222,20220712,20260410,감사보고서 (2025.12),20260410000746,
00835220,테크메탈,"TECH METAL CO., LTD",24312,20220712,20260414,감사보고서 (2025.12),20260414000546,
00443029,남성정밀,"NAMSUNG PRECISION CO.,LTD.",25912,20220824,20260413,감사보고서 (2025.12),20260413001858,
01396083,오토스윙,"OTOS WING CO.,LTD.",29299,20220518,20250708,감사보고서 (2025.03),20250708000068,
00337171,아름일렉트로닉스,"ARUM Electronics Co.,Ltd.",2622,20220614,20260403,감사보고서 (2025.12),20260403001152,
01653748,혜인정밀,HYEIN PRECISION,29199,20220712,20260414,감사보고서 (2025.12),20260414000279,
01543584,인트라정공,"INTRA PRECISION MANUFACTURE CO.,LTD.",29111,20220824,20260413,감사보고서 (2025.12),20260413001902,
00862899,상아정공,"Sang-A Precision Co.,Ltd.",2629,20220228,20260403,감사보고서 (2025.12),20260403002998,
00368542,코스와이어,"KOSWIRE CO., LTD.",24290,20220712,20260430,연결감사보고서 (2025.12),20260430000537,
01630297,한우기공,HAN WOO KI GONG,29241,20220414,20240409,감사보고서 (2023.12),20240409001189,
01626522,에스비기어,"SBGear CO, Ltd",46,20220425,20260429,연결감사보고서 (2025.12),20260429001054,
01016442,현대밸브,"HYUNDAE VALVES CO.,LTD",29133,20220228,20260406,감사보고서 (2025.12),20260406004415,
00455866,벤다선광공업,"BENDA SUNKWANG IND.CO.,KR",30,20220715,20260331,감사보고서 (2025.12),20260331002747,
00657862,성진정밀,"SEONG JIN ENGINEERING CO., LTD",2591,20220228,20260430,연결감사보고서 (2025.12),20260430000823,
01326394,고려필터,"Korea Filter Co.,Ltd",29199,20220826,,,,
00837811,반석모터스,BANSEUK MOTORS,30,20220302,20260408,감사보고서 (2025.12),20260408001301,
00677608,미주공업,"Mijoo Industry Co.,Ltd.",30,20220404,,,,
01221372,해동기계공업,HAEDONG MACHINERY ,30,20220406,,,,
01305319,한영정밀,"HAN YEONG PRECISION Co., Ltd",25924,20220426,20260409,감사보고서 (2025.12),20260409000202,
00226990,한국와이퍼,Korea Wiper Blade,2591,20220714,,,,
00260541,한국교세라정공,KYOCERA PRECISION TOOLS KOREA,25934,20220525,20250616,감사보고서 (2025.03),20250616000094,
00670702,충무정밀,"Choongmoo Precision co., Ltd",26429,20220302,20260409,감사보고서 (2025.12),20260409002780,
01413256,조양메탈,"JOYANG METALS CO.,LTD.",46721,20220302,20260410,감사보고서 (2025.12),20260410003126,
01243301,오므론전자부품,"OMRON ELECTRONIC COMPONTENTS CO,.LTD",46521,20220527,20250701,감사보고서 (2025.03),20250701000303,
01536511,부영일렉트로닉스,"Booyoung Electronics.,LTD",26224,20220712,20260402,감사보고서 (2025.12),20260402001869,
00496085,에스엠알효상,SMR Hyosang Automotive Ltd.,30,20220526,20250711,감사보고서 (2025.03),20250711000050,
00668929,성일하이메탈,sungeelhimetal.co.ltd,24290,20220228,20260317,감사보고서 (2025.12),20260317000404,
01358214,대호기어,"DAEHOGEAR CO,LTD.",29142,20220228,20260414,감사보고서 (2025.12),20260414001517,
01683563,다우정밀,"DAOU PRECISION CO., LTD.",30310,20220902,20260403,감사보고서 (2025.12),20260403001570,
01106426,두산에이치에프컨트롤스아시아,"Doosan HFC Asia Co.,Ltd",28123,20220511,,,,
00886905,현대스텐레스철강,"HYUNDAI STAINLES STEEL Co., Ltd",46621,20220228,20260417,감사보고서 (2025.12),20260417000126,
01680399,현대미디어에이스,hyundaimediace co. ltd,26519,20220906,20260402,감사보고서 (2025.12),20260402002352,
01658424,범한자동차,Bumhan mobility CO.,30121,20220511,20260408,감사보고서 (2025.12),20260408001318,
01466416,조광정밀,CHOKWANG MACHINE CO LTD,25924,20220411,,,,
01539776,유니캠프,UNICAMP,30121,20220228,20240415,감사보고서 (2023.12),20240415001202,
00586582,한성정밀공업,Han-Sung bar company,29229,20220913,,,,
01047178,삼금공업,"SAMKUM INDUSTRIAL CO., LTD",30,20220822,,,,
01635186,불리온메탈거래소,"Bullionmetal Exchange Co.,Ltd.",46462,20220822,,,,
01652934,인텍오토메이션,INTECH AUTOMATION Inc.,27216,20220512,20260408,감사보고서 (2025.12),20260408000277,
01634150,아라메탈,ARA METAL,46791,20220419,,,,
00609999,하남중공업,-,25929,20220228,20260331,감사보고서 (2025.12),20260331004179,
00830784,현대머티리얼,HYUNDAI MATERIALS CORPORATION,46721,20220331,20260427,연결감사보고서 (2025.12),20260427000085,
00655615,삼우전자정밀,"SAM WOO ELECTRONICS CO.,LTD",2629,20220228,20260429,[기재정정]감사보고서 (2025.12),20260429000325,
01358384,현대씨즈올,HYUNDAI SEASALL Co. LTD.,29111,20220228,20260401,감사보고서 (2025.12),20260401001834,
01653641,디에이치오토메이션,DH AUTOMATION,46539,20220511,20260410,감사보고서 (2025.12),20260410003440,
01022683,예성기공,"YEASUNG PRECISION CO.,LTD.",30,20220228,20260407,감사보고서 (2025.12),20260407003336,
01297986,노벨오토모티브코리아,"Nobel Automotive Korea Co,.Ltd",30399,20220228,20260409,감사보고서 (2025.12),20260409003113,
01659371,조일금속공업,JOILFOUNDRY,24311,20220511,20240405,감사보고서 (2023.12),20240405003574,
01227738,화신금속공업,HWASHIN METAL IND CO.LTD,25933,20220511,20260414,감사보고서 (2025.12),20260414000042,
00369277,동국제관공업,DONG KOOK STEEL DRUM,25991,20220712,20260413,감사보고서 (2025.12),20260413000102,
00676900,씨에이오토,"CAAUTO CO.,LTD",24222,20220228,20260410,감사보고서 (2025.12),20260410003496,
01624199,현대공조,"Hyundai Climate Control Cp,. Ltd",30399,20220411,20260402,감사보고서 (2025.12),20260402003414,
01651652,신한메탈,"SHINHAN METAL.. CO., LTD.",46492,20220513,20260408,감사보고서 (2025.12),20260408002700,
01643714,프라임메탈,PRIME METAL CORPORATION ,46,20220513,20250407,감사보고서 (2024.12),20250407004195,
01674015,신에이메탈코리아,"SHIN-EI METAL KOREA Co.,ltd",46791,20220712,,,,
01153682,현대글로벌모터스,HYUNDAI GLOBAL MOTORS,30201,20220412,,,,
00407151,국일정공,KUKIL PRECISION CO. LTD,292,20220228,20260430,감사보고서 (2025.12),20260430001008,
00813282,모건알루미늄공업,MOKUN Aluminium,24222,20230215,20260317,감사보고서 (2025.12),20260317000330,
00592529,동양정공,-,30,20230221,20260401,감사보고서 (2025.12),20260401004111,
01541629,제이케이메탈소재,"JK Metal Resource Co., Ltd.",24222,20230202,20250403,감사보고서 (2024.12),20250403001078,
01252248,은빛메탈,"SILVER METAL CO.,LTD",24222,20230215,20260402,감사보고서 (2025.12),20260401005119,
00608422,한국체인모터,"HAN KOOK CHAIN MOTOR CO.,LTD",46599,20230221,20260406,감사보고서 (2025.12),20260406002042,
00764056,신화정공,"SHINHWA PRECISION & ENGINEERING CO., LTD",25921,20221130,20260430,연결감사보고서 (2025.12),20260430001154,
00973654,유정정공,"Yujeong Precision Co.,Ltd.",30,20230116,20260401,감사보고서 (2025.12),20260401002152,
01592304,현대아이에스씨,HYUNDAI ISC COMPANY,24111,20230215,20260401,감사보고서 (2025.12),20260401001487,
00568902,동오정밀,"DONG OH PRECISION CO., LTD",2629,20230221,20260402,감사보고서 (2025.12),20260402003317,
01541212,대림오토,DAERIM AUTO,30399,20230221,20260406,감사보고서 (2025.12),20260406001103,
00109772,DL모터스,"DL Motors Co.,Ltd.",30331,20230221,20260330,감사보고서 (2025.12),20260330001594,
00821236,기수정밀,"Ki Soo Precision Co., Ltd.",303,20230221,20260407,감사보고서 (2025.12),20260407001042,
01082135,디에스메탈,-,24311,20230118,20260413,감사보고서 (2025.12),20260413001753,
01628380,남원정공,nam won eng,29271,20230221,20260401,감사보고서 (2025.12),20260401002760,
00408619,동진모타공업,"Dongjin Motor Ind.co.,Ltd",28111,20230221,20260402,감사보고서 (2025.12),20260402003238,
01151745,서진정공,"SEO JIN Precision CO., LTD.",29241,20230112,20260407,감사보고서 (2025.12),20260407003275,
00416195,엠알인프라오토,"MR InfraAuto Co.,Ltd.",30,20230221,20260420,연결감사보고서 (2025.12),20260420000227,
01140095,진일공업,"JINIL co.,ltd.",30,20230216,20260413,감사보고서 (2025.12),20260413001242,
00486653,새솔다이아몬드공업,"SAESOL Diamond Ind. Co., Ltd",25933,20230221,20260403,감사보고서 (2025.12),20260403000334,
00598657,씨와이오토텍,CY Autotech Co.Ltd,30,20230119,20260403,감사보고서 (2025.12),20260403002439,
00530732,안성공업,"ansung industrial.co.,ltd",29210,20230120,20260429,연결감사보고서 (2025.12),20260429000766,
01588833,브이디엠메탈즈코리아,"VDM Metals Korea Co., Ltd.",24290,20230221,20260402,감사보고서 (2025.12),20260402000654,
01231810,태화정밀공업,TAEHWA PRECISION IND CO LTD,2591,20230127,20260331,감사보고서 (2025.12),20260331001888,
00624183,대한정밀공업,"Daehan Precision Industry Co.,Ltd",259,20230127,20260331,감사보고서 (2025.12),20260331001779,
01015595,오성전장,"OhSung-em Co., Ltd ",28303,20221125,20260410,감사보고서 (2025.12),20260410001226,
00562023,조일공업,JOIL INDUSTRIAL CO.LTD,30,20230221,20260403,감사보고서 (2025.12),20260403000007,
00874414,하나하이메탈,"HANA HIGH METAL CO.,LTD",46721,20230220,20260407,감사보고서 (2025.12),20260407001251,
01478633,씨메탈,C-METAL.Ltd,46791,20230221,20260413,감사보고서 (2025.12),20260410003742,
00816119,캠퍼스라인,"Camfursline Co., LTD.",32091,20230221,20260330,감사보고서 (2025.12),20260330000666,
00412223,금성정공,"KEUMSUNG CO.,LTD",30399,20230201,20260408,감사보고서 (2025.12),20260408001496,
00859664,현대아반시스,Avancisk Korea Inc.,28909,20230201,20260410,감사보고서 (2025.12),20260410000689,
00840383,유성정밀,YOU SUNG,2599,20230220,20260331,감사보고서 (2025.12),20260331001989,
01020038,오토윈,Auto-win.co.Ltd,29272,20230221,20240409,감사보고서 (2023.12),20240409001406,
01549445,해성오토모티브,HAESUNG AUTOMOTIVE,25913,20230221,20260408,감사보고서 (2025.12),20260408001123,
00668372,현대밋숀,"HYUNDAI MISSION CO.,LTD",3012,20230221,20260330,감사보고서 (2025.12),20260330000377,
01680371,디씨이메탈,DCE METAL Inc.,26299,20230203,20260309,감사보고서 (2025.12),20260309001177,
01031326,도어텍,door tech,30,20230221,20260401,감사보고서 (2025.12),20260401000891,
00641667,건양공업,"Keonyang CO.,LTD",3020,20230221,20260403,감사보고서 (2025.12),20260403000488,
01293148,센시리온오토모티브솔루션즈코리아,"Sensirion Automotive Solutions Korea Co,.Ltd.",30399,20230203,20260402,감사보고서 (2025.12),20260402003320,
01227154,평화메탈,"PYOUNGHWA METAL CO., Ltd",24222,20230214,20260409,감사보고서 (2025.12),20260409000610,
01456048,성지기공,SUNG JI MACHINERY INDUSTRY,25122,20230214,20260407,감사보고서 (2025.12),20260407002073,
00197874,대림정밀공업,"DAE RIM PRECISION CO.,LTD",29133,20230215,20260421,연결감사보고서 (2025.12),20260421000130,
01217546,제인모터스,ZEIN Motors,30121,20230216,20260406,감사보고서 (2025.12),20260403003897,
01292149,현대엘앤티,HYUNDAL L.N.T CO.ltd,30399,20230220,20260410,감사보고서 (2025.12),20260410002283,
00816456,대동철강공업,"Daedongdoor.Co.,LTD",2411,20230221,20260331,감사보고서 (2025.12),20260331003418,
00486042,화창기공,"hwachang steel & works co., ltd.",2419,20221028,,,,
00666170,에스비정공,"SB PRECISION CO.,LTD.",30,20230215,20260406,감사보고서 (2025.12),20260406003921,
00568294,동양다이캐스팅,dongyangdiecasting,24321,20230215,20260407,감사보고서 (2025.12),20260407000449,
00661148,암페놀대신전자정밀,"Amphenol DaeShin Elec-Prec Co., Ltd",2812,20230220,20260401,감사보고서 (2025.12),20260401004403,
01367009,대화기공,"Daehwa Machinery Co.,Ltd.",29142,20230221,20260403,감사보고서 (2025.12),20260403001003,
01138902,한성전장,"HAN SUNG ELECTRIC EQUIPMENT CO.,LTD",30,20230213,20260319,감사보고서 (2025.12),20260319001311,
01028924,메디센서,Medisensor.Inc,27199,20230221,20260414,감사보고서 (2025.12),20260414001218,
01696044,성진정밀,SUNG JIN,262,20221028,20250402,감사보고서 (2024.12),20250402000606,
01020287,삼흥정공,"SAM HEUNG PRECISION CO.,LTD",31322,20230215,20260402,감사보고서 (2025.12),20260402000546,
00938846,대지정공,"DAEJI PRECISION & INDUSTRIES CO.,LTD",3020,20230217,20260407,감사보고서 (2025.12),20260407001204,
00512781,브룩스오토메이션아시아,"Brooks Automation Asia, Ltd.",29271,20230221,20260403,감사보고서 (2025.12),20260403001971,
01074233,현대이엔티,"Hyundai E&T Co., Ltd",28123,20230215,20260410,감사보고서 (2025.12),20260410002974,
00923057,원광기계공업,"WONKWANG MACHINERY IND.CO.,LTD.",30,20230215,20260408,감사보고서 (2025.12),20260408000429,
00769510,지성중공업,"JISUNG HEAVY INDUSTRIES CO., LTD",29241,20230217,20260331,감사보고서 (2025.12),20260331002009,
00811956,세원공업,"SE-WON INDUSTRIAL CO., LTD.",31114,20230220,20260409,감사보고서 (2025.12),20260409000793,
01131501,혜성정밀,"HYE SUNG PRECISION CO.,LTD.",30,20230221,20260401,감사보고서 (2025.12),20260401004866,
01679728,해민중공업,"HAEMIN HEAVY INDUSTRIES CO.,LTD",31113,20221031,,,,
00804725,광성정밀,KWANG SUNG Corp.,2591,20230221,20260407,감사보고서 (2025.12),20260407000438,
00865063,로얄정공,"Royal Precision Industry Co.,Ltd",291,20230221,20260323,감사보고서 (2025.12),20260323000200,
01690411,캠핑고래,CAMPING GORAE,46109,20230221,20241204,감사보고서 (2023.12),20241204000191,
00959645,세계정밀,"SEGAE PRECISION CO.,LTD",29210,20230220,20260402,감사보고서 (2025.12),20260402002070,
00983624,조일공업,"JOIL INDUSTRY.CO., LTD.",24311,20230215,20260409,감사보고서 (2025.12),20260409001906,
01024025,동인전기공업,"DONG IN ELECTRIC IND.CO.,LTD.",30,20230217,20260327,감사보고서 (2025.12),20260327001389,
00497181,일우정밀,"ILWOO PRECISION CO., LTD.",30,20230221,20260414,감사보고서 (2025.12),20260414000607,
00140575,영남주물공업,"Young Nam Iron Casting Co., Ltd",24311,20230221,20260326,감사보고서 (2025.12),20260326000257,
00449689,한진전자공업,"Hanjin Electronics Industrial Co.,Ltd",30,20230119,20260330,감사보고서 (2025.12),20260330000592,
01224926,부영금속공업,"BUYOUNG MERAL Co.,Ltd.",25932,20230215,20260331,감사보고서 (2025.12),20260331000205,
00215453,대륙프랜지공업,"DAERYUK FLANGE IND.CO.,LTD",29132,20230221,20260414,감사보고서 (2025.12),20260414000629,
00769033,캐터필라정밀씰,Caterpillar Precision Seals Korea,24229,20230221,20260409,감사보고서 (2025.12),20260409001231,
01579613,포스코에이치와이클린메탈,POSCO HY CLEAN METAL,24219,20230221,20260330,감사보고서 (2025.12),20260330000534,
01632073,현대스프링,HYUNDAISPRING,25913,20230221,20260331,감사보고서 (2025.12),20260331002045,
00530334,광일기공,kwang il ki kong,30,20230221,20260331,감사보고서 (2025.12),20260331001798,
00232380,팔미금속공업,"Palmi Metal Industry co.,Ltd.",24312,20230217,20260403,감사보고서 (2025.12),20260403001537,
00564474,종합정밀,"jonghap precision co., LTD",29111,20230126,20260303,감사보고서 (2025.12),20260303002151,
01252336,현대메디팜,HYUNDAI MEDIPHARM,464,20230126,20260413,감사보고서 (2025.12),20260413000706,
00534057,알테크노메탈,"ALTECHNO METAL CO.,LTD",24212,20230216,20260429,연결감사보고서 (2025.12),20260429001034,
00819781,중원알루미늄공업,"JUNGWON AL.IND.CO.,LTD.",24222,20230216,20260402,감사보고서 (2025.12),20260402000990,
01310074,현대산업,"Hyundae Industrial Co., Ltd",30399,20230214,20260407,감사보고서 (2025.12),20260407001532,
01464205,지이씨일렉트로닉스,GREEN ELECTRONICS COMPANY,46595,20230216,20260406,감사보고서 (2025.12),20260406004227,
01084328,현대기업,"HyunDae Enterprise Co., LTD",30,20230217,20260402,감사보고서 (2025.12),20260402001795,
00481047,영폴리머,"YOUNGPOLYMER CO., LTD.",30,20230105,20260407,감사보고서 (2025.12),20260407002490,
00763932,디앤에이중공업,"D and A Heavy Industries CO.,Ltd",2919,20230213,20260402,감사보고서 (2025.12),20260402001169,
01214372,한국정밀,"HAN KOOK PRECISION CO., LTD",301,20230214,20260410,감사보고서 (2025.12),20260410001442,
00531236,하스오토메이션코리아,HAAS AUTOMATION KOREA CO. LTD,4610,20230131,20260410,감사보고서 (2025.12),20260410002084,
00604806,득인기공,"DUKIN INDUSTRIES CO., LTD",29120,20230109,20260413,감사보고서 (2025.12),20260413001587,
00675354,텔릿와이어리스솔루션즈,"Telit Wireless Solutions Co., Ltd",26429,20230214,20260410,감사보고서 (2025.12),20260410002186,
01221178,동서메탈,"DONGSEOMETAL Co.,Ltd",29229,20230217,20260401,감사보고서 (2025.12),20260401002800,
00234980,제일전자공업,"Cheil Electric Co., Ltd.",30,20230209,20260401,감사보고서 (2025.12),20260401001930,
00481588,범천정밀,"BUMCHUN PRECISION CO., LTD.",26529,20221201,20260424,연결감사보고서 (2025.12),20260424000149,
01630969,태광도어,TAEKWANGDOOR,25111,20230216,20260401,감사보고서 (2025.12),20260401001738,
00985260,세진밸브공업,sejin valve ind.co.ltd,29133,20230216,20260327,감사보고서 (2025.12),20260327000576,
01336179,현대중공업파워시스템,"Hyundai Heavy Industries Power Systems Co., LTD.",29119,20230215,20260330,연결감사보고서 (2025.12),20260330000162,
01209936,두양정공,"DOOYANG CO.,LTD.",30,20230217,20260403,감사보고서 (2025.12),20260403000250,
00957133,이피텍,"Electron Parts Technology Co.,Ltd.",2629,20230217,20260430,연결감사보고서 (2025.12),20260430000867,
00957106,신양정밀,"SHIN YANG PRECISION CO.,LTD",259,20230217,20260413,감사보고서 (2025.12),20260413000407,
00621450,엠에이텍,"Myung Sung Auto Tech Co,.ltd",30,20230209,20260331,감사보고서 (2025.12),20260331001780,
01464047,우진메탈,"Woojin Metal Co.,Ltd.",46721,20230217,20260413,감사보고서 (2025.12),20260413001081,
00454502,대기공업,"DAEGI INDUSTRIAL Co.,LTD.",31114,20230216,20260403,감사보고서 (2025.12),20260403002980,
00451064,광성강관공업,"KWANG SUNG STEE PIPE CO., LTD",24122,20230215,20260401,감사보고서 (2025.12),20260401001465,
01543636,청룡메탈,CHEONG RYONG METAL,4679,20230213,20260402,감사보고서 (2025.12),20260402000394,
00668938,우주공업사,"Wooju industry co., ltd",29,20230213,20260410,감사보고서 (2025.12),20260410002342,
00244987,태화정공,"TPI,Inc",30,20230217,20260420,연결감사보고서 (2025.12),20260420000243,
00406532,푸른중공업,"GREEN SHIPBUILDING & HEAVY INDUSTRIES CO.,LTD.",3111,20230112,,,,
00926434,동양메탈공업,"Dong yang metal co,ltd.",24199,20230217,20260410,감사보고서 (2025.12),20260410001036,
00195238,오토젠,AutoGen.co.Ltd,30,20230217,20260406,연결감사보고서 (2025.12),20260406000396,
00618687,일광메탈,"IL KWANG METALWORKS CO.,LTD",24229,20221031,20260410,감사보고서 (2025.12),20260410001422,
00220792,신생공업,"Shin Seng Industrial Co., Ltd.",24113,20230116,20260407,감사보고서 (2025.12),20260407002961,
00973362,원창메탈,WONCHANG METAL,25912,20230217,20250324,감사보고서 (2024.12),20250324000054,
01629981,현대유니파이프,"HYUNDAI UNIPIPE CO.,LTD.",24132,20230217,20240208,감사보고서 (2023.12),20240208000899,
01645305,아스포메탈,"ASPOMETAL CO., LTD",46721,20230217,20250404,감사보고서 (2024.12),20250404001997,
01386767,대한오토텍,"DAEHAN AUTO TECH CO., LTD",30110,20230217,20260401,감사보고서 (2025.12),20260401003657,
00867715,케이피엘밸브공업,"Korea Pipe Line Valve Industry Co.,Ltd",29133,20230215,20260410,감사보고서 (2025.12),20260409003198,
00144988,유창금속공업,"YOO CHANG METAL INDUSTRIAL CO.,LTD.",24290,20221228,20260424,[기재정정]감사보고서 (2025.12),20260424000177,
00586500,미래메탈테크,"MIRAE METAL TECH CO.,LTD",30,20230210,20260406,감사보고서 (2025.12),20260406001809,
01468548,동명정공,DONGMYUNG PRECISION INDUSTRY,30320,20230217,20260414,감사보고서 (2025.12),20260414000753,
01213504,남선철강공업,NAMSEONCHEOLGANG(JU),2511,20230217,20260413,감사보고서 (2025.12),20260413000902,
00967291,부국정공,"Bukuk Precision Industries Co.,Ltd",30,20230217,20260402,감사보고서 (2025.12),20260402001933,
00977809,효명정공,HYOMYUNG CORP,25924,20230210,20260326,감사보고서 (2025.12),20260326000350,
00656784,평안정공,"PYOUNG-AN PRECISION INDUSTRIAL CO.,LTD.",303,20230213,20260407,감사보고서 (2025.12),20260407000493,
00665171,조은공업,"J ONEINDUSTRY CO.,LTD",3033,20230213,20260402,감사보고서 (2025.12),20260402000563,
01253113,스카이웍스필터솔루션즈코리아,"skyworks Filter Solutions Korea, Inc.",26111,20221102,20260108,감사보고서 (2025.09),20260108000096,
00878155,삼성정공,"SAMSUNG PRECISION IND. CO., LTD.",29133,20230216,20260331,감사보고서 (2025.12),20260331001501,
01364622,청우중공업,"CheongWoo Heavy Industry Co.,Ltd.",25113,20230217,20260402,감사보고서 (2025.12),20260402000209,
01211092,대신정공,"Daeshin Precision Co.,Ltd",2591,20230131,20260331,감사보고서 (2025.12),20260331001455,
01681079,오션메탈,"oceanmetal co., ltd",46721,20230220,,,,
00448796,선진정공,"SUNJIN INPRECISION CO.,LTD",291,20221104,20260406,감사보고서 (2025.12),20260406002171,
00965707,기광정밀,"KIGWANG PRESION CO.,LTD",29133,20230210,20260406,감사보고서 (2025.12),20260406002442,
00489298,코웰정밀,"kowel precision co., ltd.",29132,20230216,20260409,감사보고서 (2025.12),20260409001084,
01463224,소우메탈,"So-U metal Co.,Ltd.",46791,20230213,20240402,감사보고서 (2023.12),20240402002184,
01162079,강토중공업,"kangto heavy industries co.,ltd.",29,20221219,,,,
00610986,우진정밀,"WOOJIN PRECISION CO.,LTD",30,20230208,20260403,감사보고서 (2025.12),20260403002543,
01696965,대성정밀,Daesung Precision.co.ltd,30310,20230217,20260406,감사보고서 (2025.12),20260406002924,
00811567,대동정공,dae dong precision co.ltd,29272,20230216,20260401,감사보고서 (2025.12),20260401003371,
00178514,동보체인공업,"DONG BO CHAIN IND.CO.,LTD",29142,20230216,20260429,연결감사보고서 (2025.12),20260429000951,
00627427,덕광중공업, ,31114,20221222,20250707,감사보고서 (2025.03),20250707000183,
00415497,세화금속공업,"SAEHWA METAL IND Co.,LTD",24311,20230210,20260406,[기재정정]감사보고서 (2025.12),20260406001128,
01073003,제이케이중공업,jk heavy industry,24191,20230217,20260323,감사보고서 (2025.12),20260323000630,
01010475,리노정밀,"LEENO PRECISION CO,.LTD",26224,20230217,20260409,감사보고서 (2025.12),20260409000931,
00875839,서강정밀,"segong Co., Ltd",30,20230217,20260331,감사보고서 (2025.12),20260331002385,
00924250,거양공업,"GEOYANG INDUSTRIAL CO., LTD",25924,20230217,20250402,감사보고서 (2024.12),20250402000991,
00924533,정아정밀,"JUNG-A PRECISION CO., LTD",30,20230217,20260331,감사보고서 (2025.12),20260331000948,
00766188,대성메탈,DAE SUNG MATAL,24199,20230217,20260331,감사보고서 (2025.12),20260331000850,
00564182,율천정밀,"YULCHEON PRECISION CO.,LTD",30399,20230112,20260331,감사보고서 (2025.12),20260331003433,
00970921,신한메탈,"SHINHANMETAL CO.,LTD",2599,20230216,20260406,감사보고서 (2025.12),20260406003874,
00639565,성신공업,"SUNG SIN INDUSTRIES CO., LTD.",29161,20230214,20260407,[기재정정]감사보고서 (2025.12),20260407002732,
00917126,범우정밀,BUMWOO ,30,20230217,20260406,감사보고서 (2025.12),20260406001427,
00819213,대성기계공업,"DAESUNG MACHINERY CO., LTD",28111,20230102,20260401,감사보고서 (2025.12),20260401000899,
01653854,공업사스토어,Bodyshopstore.Inc.,46691,20230104,20260331,감사보고서 (2025.12),20260331001829,
01650565,부흥정밀,"BUHEUNG Precision Co., Ltd.",30310,20230217,,,,
00207205,성남전기공업,"SUNG NAM ELECTRICS CO.,LTD",2629,20221130,20260330,연결감사보고서 (2025.12),20260330000832,
00943103,동아전기공업,Dong-A electric company,2812,20230222,20260409,감사보고서 (2025.12),20260409000129,
00158255,한국신동공업,"KOREA SINTO CO., LTD.",29221,20230223,20260317,감사보고서 (2025.12),20260317000339,
00246116,효동기계공업,"HYODONG MACHINE CO .,LTD",29223,20230223,20251001,감사보고서 (2025.06),20251001000121,
00983466,대오정공,"DAE O PRECISION INDUSTRY CO.,LTD.",29169,20230222,20260402,감사보고서 (2025.12),20260402003329,
00678777,삼성정밀,SAMSUNG PRICSION.CO.LTD,30,20230222,20260406,감사보고서 (2025.12),20260406000415,
00571872,현대피팅,"HYUN DAE FITTING CO.,LTD",2413,20230222,20260413,감사보고서 (2025.12),20260413001624,
00526614,태성정밀,"TAESUNG PRECISION CO., LTD",24329,20230222,20260406,감사보고서 (2025.12),20260406004508,
00159999,한국콘베어공업,"KOREA CONVEYOR.CO.,LTD",29161,20230222,20260324,감사보고서 (2025.12),20260324000184,
00933276,대일정공,"DAEIL PRECISION INDUSTRY CO., LTD.",30,20230223,20260413,감사보고서 (2025.12),20260413001256,
00920643,용마일렉트로닉스,"YONG MA Electronics Co.,Ltd",46521,20230222,20260403,감사보고서 (2025.12),20260403000527,
00766319,신우중공업,"shinwoo machinery & electricity co., ltd.",29131,20230125,20260330,감사보고서 (2025.12),20260330000599,
01679472,현대철강,hyundaisteel,46721,20230130,20250408,감사보고서 (2024.12),20250408000613,
00187743,한국특수메탈공업,"HAN KOOK SPECIAL METAL IND.CO.,LTD",30,20230209,20260408,감사보고서 (2025.12),20260408002621,
00219352,현대아이에이치엘,HYUNDAI IHL CORPORATION,30,20230209,20260331,감사보고서 (2025.12),20260331000515,
00665728,금강메탈,"Kum Kang Metal co., Ltd",25912,20230221,20260410,감사보고서 (2025.12),20260410000650,
00915711,동해공업,"DONGHAE INDUSTRIAL CO.,LTD.",29172,20230221,20260331,감사보고서 (2025.12),20260331001714,
00520656,현대기업,"HYUNDAE CO., LTD",25111,20230222,20260408,감사보고서 (2025.12),20260408000398,
01037667,함안중공업,"HAMAN HEAVY INDUSTRIOUS CO.,LTD",25929,20230223,20260331,감사보고서 (2025.12),20260331000824,
01242409,한국오노약품공업,ONO PHARMA KOREA,46441,20221214,20250707,감사보고서 (2025.03),20250707000050,
01295067,위너스오토메이션,"Winners Automation Co., Ltd",28123,20230222,20260401,감사보고서 (2025.12),20260401002083,
01155307,우양정공,"WOO YANG PRECISION & IND.CO.,LTD.",291,20230222,20260401,감사보고서 (2025.12),20260401004878,
01012792,우성오토콘,WOOSUNG AUTO CON. COM,2916,20230222,20260401,감사보고서 (2025.12),20260401002179,
